transaction_id,account_id,transaction_date,post_date,merchant_id,amount,status,is_international,mcc_code,rewards_earned,description
CC_TXN_1883,CC_1002,2023-10-22,2023-10-24,1026,190.90090615942958,COMPLETED,False,7233,2.720474553877544,Purchase at United Airlines
CC_TXN_1884,CC_1002,2023-11-28,2023-11-30,1029,15.023835914601783,COMPLETED,False,4069,3.356148251577254,Purchase at Airbnb
CC_TXN_1885,CC_1002,2023-01-04,2023-01-04,1029,61.26533366629599,COMPLETED,False,4069,4.337095826729538,Purchase at Airbnb
CC_TXN_1886,CC_1002,2023-12-01,2023-12-02,1013,47.69960818461889,COMPLETED,False,8436,1.2329574902959926,Purchase at Spotify
CC_TXN_1887,CC_1002,2023-07-16,2023-07-16,1028,71.32253967116833,COMPLETED,False,3150,2.531042298184438,Purchase at Expedia
CC_TXN_1888,CC_1002,2023-08-16,2023-08-16,1038,10.512478577980797,COMPLETED,False,2140,1.7491362865725617,Purchase at Zelle
CC_TXN_1889,CC_1002,2023-11-19,2023-11-20,1013,273.6114659810107,COMPLETED,False,8436,3.419511265516865,Purchase at Spotify
CC_TXN_1890,CC_1002,2023-08-24,2023-08-24,1013,153.1415050708052,COMPLETED,False,8436,4.871495131833138,Purchase at Spotify
CC_TXN_1891,CC_1002,2023-01-24,2023-01-26,1039,170.2455962513364,COMPLETED,False,6575,3.929727330341558,Purchase at Cash App
CC_TXN_1892,CC_1002,2023-12-02,2023-12-02,1035,193.3361102341468,COMPLETED,False,9976,3.193219834793598,Purchase at Local Cafe
CC_TXN_1893,CC_1002,2023-02-17,2023-02-19,1033,82.86274560912122,COMPLETED,False,4661,1.115251929153532,Purchase at Chipotle
CC_TXN_1894,CC_1002,2023-04-01,2023-04-02,1003,42.70352011653195,COMPLETED,True,3309,4.673440543496856,Purchase at Trader Joes
CC_TXN_1895,CC_1002,2023-12-01,2023-12-02,1004,22.44471570064549,COMPLETED,True,8151,2.2851646651244923,Purchase at Safeway
CC_TXN_1896,CC_1002,2023-12-02,2023-12-02,1024,14.647966578872378,COMPLETED,True,7176,4.402476233463178,Purchase at United Health
CC_TXN_1897,CC_1002,2023-07-02,2023-07-03,1020,52.07295690870474,COMPLETED,False,1819,4.954578087130992,Purchase at Water Corp
CC_TXN_1898,CC_1002,2023-03-23,2023-03-23,1017,34.69226238738844,COMPLETED,False,2337,2.18094613810944,Purchase at PG&E
CC_TXN_1899,CC_1002,2023-09-25,2023-09-27,1004,187.80880864013133,COMPLETED,True,8151,1.3596722839782118,Purchase at Safeway
CC_TXN_1900,CC_1002,2023-05-19,2023-05-20,1004,10.46691064422793,COMPLETED,True,8151,2.247174827900226,Purchase at Safeway
CC_TXN_1901,CC_1002,2023-10-31,2023-11-01,1038,86.72100574078783,COMPLETED,False,2140,1.960004047174031,Purchase at Zelle
CC_TXN_1902,CC_1002,2023-01-24,2023-01-26,1011,65.69322504480833,COMPLETED,False,2224,1.2668023806218858,Purchase at Netflix
CC_TXN_1903,CC_1002,2023-01-21,2023-01-22,1014,13.634282839905094,COMPLETED,False,3590,3.477383242350107,Purchase at Steam
CC_TXN_1904,CC_1002,2023-02-28,2023-02-28,1003,78.02302195391437,COMPLETED,True,3309,3.745707994014145,Purchase at Trader Joes
CC_TXN_1905,CC_1002,2023-02-18,2023-02-20,1015,149.8747246468356,COMPLETED,False,4118,1.2690323564696406,Purchase at Disney+
CC_TXN_1906,CC_1002,2023-06-05,2023-06-07,1009,31.175444655465874,COMPLETED,False,5519,4.262786159437154,Purchase at Macys
CC_TXN_1907,CC_1002,2023-05-10,2023-05-11,1004,26.14356861688564,COMPLETED,True,8151,4.170016742007546,Purchase at Safeway
CC_TXN_1908,CC_1002,2023-02-14,2023-02-14,1036,71.8381070197129,COMPLETED,False,6335,4.324813513452634,Purchase at Venmo
CC_TXN_1909,CC_1002,2023-02-12,2023-02-12,1021,57.86105561636091,COMPLETED,False,8062,2.541269718173667,Purchase at CVS
CC_TXN_1910,CC_1002,2023-02-22,2023-02-23,1018,64.91118295031845,COMPLETED,False,9531,1.2287891735639769,Purchase at Comcast
CC_TXN_1911,CC_1002,2023-12-25,2023-12-25,1030,105.28825549903661,COMPLETED,False,7212,3.1209633418198255,Purchase at Enterprise
CC_TXN_1912,CC_1002,2023-08-29,2023-08-30,1007,51.20196510480246,COMPLETED,False,9432,3.0806026323290525,Purchase at Target
CC_TXN_1913,CC_1002,2023-04-30,2023-04-30,1034,62.97239918789084,COMPLETED,False,5967,3.6025994201089393,Purchase at Subway
CC_TXN_1914,CC_1002,2023-01-03,2023-01-04,1009,139.35300939878036,COMPLETED,False,5519,4.492734198055952,Purchase at Macys
CC_TXN_1915,CC_1002,2023-11-25,2023-11-27,1016,50.33936141166067,COMPLETED,False,2569,4.083534473250609,Purchase at AT&T
CC_TXN_1916,CC_1002,2023-08-23,2023-08-24,1034,40.047955075121415,COMPLETED,False,5967,2.9042384477517014,Purchase at Subway
CC_TXN_1917,CC_1002,2023-09-23,2023-09-23,1004,6.497006254254045,COMPLETED,True,8151,1.500420520982285,Purchase at Safeway
CC_TXN_1918,CC_1002,2023-04-30,2023-05-02,1014,27.22701966979006,COMPLETED,False,3590,2.3752457034734564,Purchase at Steam
CC_TXN_1919,CC_1002,2023-12-15,2023-12-15,1019,44.50178651269246,COMPLETED,False,2183,1.4256495720009217,Purchase at Verizon
CC_TXN_1920,CC_1002,2023-12-05,2023-12-06,1014,195.4371375714405,COMPLETED,False,3590,3.5921343390835365,Purchase at Steam
CC_TXN_1921,CC_1002,2023-05-09,2023-05-10,1004,178.20885990465433,COMPLETED,True,8151,3.5965887292007266,Purchase at Safeway
CC_TXN_1922,CC_1002,2023-08-10,2023-08-12,1025,454.62980099066397,COMPLETED,False,6066,2.8629418644892146,Purchase at Blue Cross
CC_TXN_1923,CC_1002,2023-02-23,2023-02-24,1033,34.525519451892855,COMPLETED,False,4661,2.213937286175684,Purchase at Chipotle
CC_TXN_1924,CC_1002,2023-10-23,2023-10-24,1016,199.85044355466687,COMPLETED,False,2569,4.0032176727837,Purchase at AT&T
CC_TXN_1925,CC_1002,2023-03-16,2023-03-17,1002,205.31798107222315,COMPLETED,False,1846,3.4640811901894386,Purchase at Whole Foods
CC_TXN_1926,CC_1002,2023-04-21,2023-04-23,1017,62.63471002269599,COMPLETED,False,2337,2.3625807512949146,Purchase at PG&E
CC_TXN_1927,CC_1002,2023-11-20,2023-11-20,1036,133.1109607818053,COMPLETED,False,6335,2.064792831165393,Purchase at Venmo
CC_TXN_1928,CC_1002,2023-01-22,2023-01-23,1031,80.39267350146025,COMPLETED,False,1496,2.0078673802328675,Purchase at McDonalds
CC_TXN_1929,CC_1002,2023-08-21,2023-08-23,1019,82.11726614033093,COMPLETED,False,2183,3.724092306638918,Purchase at Verizon
CC_TXN_1930,CC_1002,2023-02-21,2023-02-21,1021,115.63422745410521,COMPLETED,False,8062,2.509049561864538,Purchase at CVS
CC_TXN_1931,CC_1002,2023-10-14,2023-10-16,1038,16.84507311328157,COMPLETED,False,2140,2.9541678420748725,Purchase at Zelle
CC_TXN_1932,CC_1002,2023-03-28,2023-03-30,1032,103.4491958449706,COMPLETED,True,4905,4.442560251223995,Purchase at Starbucks
CC_TXN_1933,CC_1002,2023-12-07,2023-12-07,1003,12.504503190225872,COMPLETED,True,3309,4.152854793398379,Purchase at Trader Joes
CC_TXN_1934,CC_1002,2023-12-02,2023-12-03,1037,21.788643209905004,COMPLETED,True,7508,2.8469564467048034,Purchase at PayPal
CC_TXN_1935,CC_1002,2023-10-21,2023-10-21,1025,49.67959651601605,COMPLETED,False,6066,1.4082406427525194,Purchase at Blue Cross
CC_TXN_1936,CC_1002,2023-07-07,2023-07-07,1040,236.69649826642305,COMPLETED,False,8243,4.893565539343033,Purchase at Wire Transfer
CC_TXN_1937,CC_1002,2023-05-07,2023-05-09,1020,91.29111786278432,COMPLETED,False,1819,4.052409061495151,Purchase at Water Corp
CC_TXN_1938,CC_1002,2023-12-08,2023-12-08,1029,43.27669442848274,COMPLETED,False,4069,2.6519145964507143,Purchase at Airbnb
CC_TXN_1939,CC_1002,2023-06-08,2023-06-10,1010,477.40267351640307,COMPLETED,False,5590,3.888403569579211,Purchase at Nike
CC_TXN_1940,CC_1002,2023-02-25,2023-02-26,1019,36.868452212477855,COMPLETED,False,2183,1.2880375240689577,Purchase at Verizon
CC_TXN_1941,CC_1002,2023-12-10,2023-12-10,1009,55.80611624961452,COMPLETED,False,5519,4.523973734603729,Purchase at Macys
CC_TXN_1942,CC_1002,2023-08-16,2023-08-16,1023,54.95601723516625,COMPLETED,True,5158,3.7906758996635146,Purchase at Kaiser
CC_TXN_1943,CC_1002,2023-12-03,2023-12-04,1032,31.094324931299955,COMPLETED,True,4905,1.1797176350822887,Purchase at Starbucks
CC_TXN_1944,CC_1002,2023-07-09,2023-07-09,1009,9.701179278267787,COMPLETED,False,5519,4.313630237395045,Purchase at Macys
CC_TXN_1945,CC_1002,2023-02-09,2023-02-11,1036,73.44907070172476,COMPLETED,False,6335,1.3252753586854187,Purchase at Venmo
CC_TXN_1946,CC_1002,2023-03-28,2023-03-30,1021,779.2863954883029,COMPLETED,False,8062,3.098502810434346,Purchase at CVS
CC_TXN_1947,CC_1002,2023-06-21,2023-06-23,1036,62.18687479285259,COMPLETED,False,6335,3.7454550790129213,Purchase at Venmo
CC_TXN_1948,CC_1002,2023-03-11,2023-03-11,1013,63.09115612271678,COMPLETED,False,8436,2.3124839050824386,Purchase at Spotify
CC_TXN_1949,CC_1002,2023-07-09,2023-07-11,1028,40.319617622612874,COMPLETED,False,3150,1.4747285433188613,Purchase at Expedia
CC_TXN_1950,CC_1002,2023-01-05,2023-01-05,1024,38.43701992913803,COMPLETED,True,7176,2.3263641766218437,Purchase at United Health
CC_TXN_1951,CC_1002,2023-07-23,2023-07-23,1010,64.38068079248582,COMPLETED,False,5590,1.712925734536224,Purchase at Nike
CC_TXN_1952,CC_1002,2023-08-09,2023-08-10,1006,254.5257154655631,COMPLETED,False,5825,2.0420666436224075,Purchase at Amazon
CC_TXN_1953,CC_1002,2023-04-18,2023-04-19,1016,28.61604507920541,COMPLETED,False,2569,3.6645979801630646,Purchase at AT&T
CC_TXN_1954,CC_1002,2023-08-16,2023-08-18,1007,67.4830717432991,COMPLETED,False,9432,1.6835754370278115,Purchase at Target
CC_TXN_1955,CC_1002,2023-06-19,2023-06-20,1003,38.55038530930863,COMPLETED,True,3309,3.328494285001609,Purchase at Trader Joes
CC_TXN_1956,CC_1002,2023-04-22,2023-04-24,1013,21.37786553196107,COMPLETED,False,8436,2.506808550255111,Purchase at Spotify
CC_TXN_1957,CC_1002,2023-10-07,2023-10-08,1005,299.1669718840543,COMPLETED,False,6735,2.0700556204547187,Purchase at Kroger
CC_TXN_1958,CC_1002,2023-03-20,2023-03-20,1019,33.50674452178966,COMPLETED,False,2183,1.748077764618106,Purchase at Verizon
CC_TXN_1959,CC_1002,2023-04-09,2023-04-11,1023,269.1639504855097,COMPLETED,True,5158,1.0696615035700203,Purchase at Kaiser
CC_TXN_1960,CC_1002,2023-06-29,2023-07-01,1010,90.73448278972965,COMPLETED,False,5590,1.9222990348243285,Purchase at Nike
CC_TXN_1961,CC_1002,2023-03-09,2023-03-09,1036,11.838672375202945,COMPLETED,False,6335,4.849556824681998,Purchase at Venmo
CC_TXN_1962,CC_1002,2023-03-04,2023-03-04,1021,60.506405697433486,COMPLETED,False,8062,1.9300858310864517,Purchase at CVS
CC_TXN_1963,CC_1002,2023-06-15,2023-06-17,1015,91.50532121262216,COMPLETED,False,4118,1.877914962843792,Purchase at Disney+
CC_TXN_1964,CC_1002,2023-10-30,2023-10-30,1013,3.5159098393209858,COMPLETED,False,8436,2.149344045126049,Purchase at Spotify
CC_TXN_1965,CC_1002,2023-08-21,2023-08-23,1031,51.05018517246232,COMPLETED,False,1496,1.18954951946451,Purchase at McDonalds
CC_TXN_1966,CC_1002,2023-04-28,2023-04-30,1016,47.54315816600201,COMPLETED,False,2569,2.2215536980430093,Purchase at AT&T
CC_TXN_1967,CC_1002,2023-07-29,2023-07-30,1017,69.79235643490388,COMPLETED,False,2337,1.6436512414894282,Purchase at PG&E
CC_TXN_1968,CC_1002,2023-09-20,2023-09-22,1032,17.653570414568147,COMPLETED,True,4905,1.405686381778915,Purchase at Starbucks
CC_TXN_1969,CC_1002,2023-10-17,2023-10-18,1036,140.80079237591434,COMPLETED,False,6335,1.594079623000583,Purchase at Venmo
CC_TXN_1970,CC_1002,2023-06-17,2023-06-18,1019,24.857363168381884,COMPLETED,False,2183,4.946455779912243,Purchase at Verizon
CC_TXN_1971,CC_1002,2023-02-15,2023-02-16,1029,127.51500380962426,COMPLETED,False,4069,3.2934121115449626,Purchase at Airbnb
CC_TXN_1972,CC_1002,2023-04-13,2023-04-15,1034,176.9866129219569,COMPLETED,False,5967,1.5723739161025905,Purchase at Subway
CC_TXN_1973,CC_1002,2023-08-26,2023-08-26,1035,156.76094437969567,COMPLETED,False,9976,1.701240324332459,Purchase at Local Cafe
CC_TXN_1974,CC_1002,2023-08-02,2023-08-04,1011,19.32747951640669,COMPLETED,False,2224,1.088165011714156,Purchase at Netflix
CC_TXN_1975,CC_1002,2023-06-19,2023-06-21,1034,275.87207771016847,COMPLETED,False,5967,2.8303366337395137,Purchase at Subway
CC_TXN_1976,CC_1002,2023-07-11,2023-07-13,1007,140.12914354525023,COMPLETED,False,9432,1.8906823807201771,Purchase at Target
CC_TXN_1977,CC_1002,2023-06-25,2023-06-25,1035,23.780841769634748,COMPLETED,False,9976,3.0703572546344975,Purchase at Local Cafe
CC_TXN_1978,CC_1002,2023-09-12,2023-09-12,1007,48.7584648697143,COMPLETED,False,9432,4.697425643427454,Purchase at Target
CC_TXN_1979,CC_1002,2023-04-05,2023-04-05,1014,200.47218093397314,COMPLETED,False,3590,2.439087050176222,Purchase at Steam
CC_TXN_1980,CC_1002,2023-10-01,2023-10-01,1035,170.61904357878538,COMPLETED,False,9976,2.6894435216321586,Purchase at Local Cafe
CC_TXN_1981,CC_1002,2023-03-18,2023-03-20,1026,48.060281404857335,COMPLETED,False,7233,2.2953192220136,Purchase at United Airlines
CC_TXN_1982,CC_1002,2023-06-26,2023-06-28,1009,16.275515766989688,COMPLETED,False,5519,4.943664322155165,Purchase at Macys
CC_TXN_1983,CC_1002,2023-02-28,2023-03-02,1039,21.310707395618376,COMPLETED,False,6575,1.969574559295809,Purchase at Cash App
CC_TXN_1984,CC_1002,2023-12-04,2023-12-06,1016,16.184915553810704,COMPLETED,False,2569,2.7632790304545174,Purchase at AT&T
CC_TXN_1985,CC_1002,2023-10-17,2023-10-18,1002,18.349657922786754,COMPLETED,False,1846,3.772416405404921,Purchase at Whole Foods
CC_TXN_1986,CC_1002,2023-03-28,2023-03-30,1031,285.35581739260283,COMPLETED,False,1496,1.2758391441312833,Purchase at McDonalds
CC_TXN_1987,CC_1002,2023-02-17,2023-02-17,1004,53.457513585217406,COMPLETED,True,8151,2.6188635314968898,Purchase at Safeway
CC_TXN_1988,CC_1002,2023-12-17,2023-12-19,1038,279.59973541972033,COMPLETED,False,2140,2.2918516743266597,Purchase at Zelle
CC_TXN_1989,CC_1002,2023-03-27,2023-03-28,1004,319.07079918885506,COMPLETED,True,8151,3.78315122574444,Purchase at Safeway
CC_TXN_1990,CC_1002,2023-10-06,2023-10-07,1014,188.20470207369848,COMPLETED,False,3590,3.0064929585332116,Purchase at Steam
CC_TXN_1991,CC_1002,2023-12-17,2023-12-18,1034,79.91219579299317,COMPLETED,False,5967,3.0035504599206404,Purchase at Subway
CC_TXN_1992,CC_1002,2023-01-03,2023-01-04,1031,41.63022382268579,COMPLETED,False,1496,1.3574991250059094,Purchase at McDonalds
CC_TXN_1993,CC_1002,2023-09-16,2023-09-18,1010,25.64383080874348,COMPLETED,False,5590,3.2686055990553187,Purchase at Nike
CC_TXN_1994,CC_1002,2023-08-09,2023-08-11,1031,174.86057225523652,COMPLETED,False,1496,2.5976744120229274,Purchase at McDonalds
CC_TXN_1995,CC_1002,2023-03-27,2023-03-27,1029,168.37088540089766,COMPLETED,False,4069,1.2686485589299594,Purchase at Airbnb
CC_TXN_1996,CC_1002,2023-03-11,2023-03-13,1038,94.49029447779556,COMPLETED,False,2140,1.3655154080944105,Purchase at Zelle
CC_TXN_1997,CC_1002,2023-10-21,2023-10-21,1001,120.47739906562961,COMPLETED,False,9755,3.113204958005599,Purchase at Walmart
CC_TXN_1998,CC_1002,2023-05-16,2023-05-17,1039,62.350739752608575,COMPLETED,False,6575,4.537341217010124,Purchase at Cash App
CC_TXN_1999,CC_1002,2023-06-29,2023-06-30,1020,186.89944499382867,COMPLETED,False,1819,1.844059725059068,Purchase at Water Corp
CC_TXN_2000,CC_1002,2023-11-06,2023-11-07,1006,18.86235207028807,COMPLETED,False,5825,3.3981117482197054,Purchase at Amazon
CC_TXN_2001,CC_1002,2023-10-22,2023-10-24,1020,164.43173715689196,COMPLETED,False,1819,2.516233786116633,Purchase at Water Corp
CC_TXN_2002,CC_1002,2023-01-15,2023-01-17,1009,26.901817021799236,COMPLETED,False,5519,3.126356863479399,Purchase at Macys
CC_TXN_2003,CC_1002,2023-09-14,2023-09-15,1014,73.55064824270312,COMPLETED,False,3590,3.7244499703493252,Purchase at Steam
CC_TXN_2004,CC_1002,2023-03-02,2023-03-03,1006,62.141093084492304,COMPLETED,False,5825,1.1585197878394098,Purchase at Amazon
CC_TXN_2005,CC_1002,2023-10-17,2023-10-17,1023,94.11465375010476,COMPLETED,True,5158,3.3267138793532474,Purchase at Kaiser
CC_TXN_2006,CC_1002,2023-05-21,2023-05-22,1001,132.1108920800238,COMPLETED,False,9755,2.8274314860009553,Purchase at Walmart
CC_TXN_2007,CC_1002,2023-06-14,2023-06-15,1010,50.40197460465676,COMPLETED,False,5590,2.948261334675858,Purchase at Nike
CC_TXN_2008,CC_1002,2023-03-19,2023-03-19,1040,91.50323346548892,COMPLETED,False,8243,3.442868316738469,Purchase at Wire Transfer
CC_TXN_2009,CC_1002,2023-04-20,2023-04-21,1002,32.87877073213586,COMPLETED,False,1846,1.8949568425506431,Purchase at Whole Foods
CC_TXN_2010,CC_1002,2023-01-10,2023-01-12,1032,25.4004920727859,COMPLETED,True,4905,3.6263597449745175,Purchase at Starbucks
CC_TXN_2011,CC_1002,2023-10-04,2023-10-06,1029,384.36566882808717,COMPLETED,False,4069,3.7029079206095634,Purchase at Airbnb
CC_TXN_2012,CC_1002,2023-03-27,2023-03-29,1004,431.19533528328674,COMPLETED,True,8151,2.7889385331862555,Purchase at Safeway
CC_TXN_2013,CC_1002,2023-01-18,2023-01-18,1029,175.4810427746601,COMPLETED,False,4069,1.80060954897069,Purchase at Airbnb
CC_TXN_2014,CC_1002,2023-11-12,2023-11-12,1023,12.513914119948064,COMPLETED,True,5158,2.2059135501601386,Purchase at Kaiser
CC_TXN_2015,CC_1002,2023-08-17,2023-08-17,1031,73.65536696080298,COMPLETED,False,1496,3.06615744286533,Purchase at McDonalds
CC_TXN_2016,CC_1002,2023-04-11,2023-04-11,1002,166.53588685859376,COMPLETED,False,1846,2.074712581208135,Purchase at Whole Foods
CC_TXN_2017,CC_1002,2023-06-19,2023-06-19,1027,283.55448096791866,COMPLETED,False,5570,3.976755627235212,Purchase at Marriott
CC_TXN_2018,CC_1002,2023-05-19,2023-05-19,1001,157.410000165746,COMPLETED,False,9755,2.2315524201715498,Purchase at Walmart
CC_TXN_2019,CC_1002,2023-11-19,2023-11-19,1030,143.4303807106642,COMPLETED,False,7212,3.758288401015807,Purchase at Enterprise
CC_TXN_2020,CC_1002,2023-04-28,2023-04-29,1025,56.48106474397783,COMPLETED,False,6066,1.3934606362027804,Purchase at Blue Cross
CC_TXN_2021,CC_1002,2023-11-20,2023-11-22,1014,30.643371470330216,COMPLETED,False,3590,4.2671453432075825,Purchase at Steam
CC_TXN_2022,CC_1002,2023-09-15,2023-09-17,1036,74.00321323212464,COMPLETED,False,6335,2.297326631742521,Purchase at Venmo
CC_TXN_2023,CC_1002,2023-01-21,2023-01-23,1015,16.081124293720663,COMPLETED,False,4118,4.156852060791028,Purchase at Disney+
CC_TXN_2024,CC_1002,2023-06-28,2023-06-28,1031,72.67426234663803,COMPLETED,False,1496,2.670620591643491,Purchase at McDonalds
CC_TXN_2025,CC_1002,2023-10-31,2023-10-31,1021,226.01881381654968,COMPLETED,False,8062,1.448724389121904,Purchase at CVS
CC_TXN_2026,CC_1002,2023-01-03,2023-01-03,1021,26.083476183038222,COMPLETED,False,8062,2.996937701164902,Purchase at CVS
CC_TXN_2027,CC_1002,2023-04-22,2023-04-22,1009,118.70444941387173,COMPLETED,False,5519,2.966555956183419,Purchase at Macys
CC_TXN_2028,CC_1002,2023-11-30,2023-12-01,1007,237.83398237734332,COMPLETED,False,9432,4.57250555072431,Purchase at Target
CC_TXN_2029,CC_1002,2023-02-24,2023-02-25,1035,152.92016819462913,COMPLETED,False,9976,4.921866107272914,Purchase at Local Cafe
CC_TXN_2030,CC_1002,2023-09-06,2023-09-08,1008,42.936244886114224,COMPLETED,False,5826,2.784277100959374,Purchase at Best Buy
CC_TXN_2031,CC_1002,2023-01-07,2023-01-09,1022,23.45012662866533,COMPLETED,False,3078,1.619203014999178,Purchase at Walgreens
CC_TXN_2032,CC_1002,2023-03-28,2023-03-28,1031,7.50765327670152,COMPLETED,False,1496,2.9162988805699035,Purchase at McDonalds
CC_TXN_2033,CC_1002,2023-08-03,2023-08-05,1001,61.044560531825084,COMPLETED,False,9755,4.732629047375747,Purchase at Walmart
CC_TXN_2034,CC_1002,2023-04-16,2023-04-18,1032,28.5052395652096,COMPLETED,True,4905,1.6787468965176222,Purchase at Starbucks
CC_TXN_2035,CC_1002,2023-09-07,2023-09-07,1015,15.330946832737457,COMPLETED,False,4118,4.508517285336007,Purchase at Disney+
CC_TXN_2036,CC_1002,2023-07-25,2023-07-25,1004,76.08070582874863,COMPLETED,True,8151,4.414880534529538,Purchase at Safeway
CC_TXN_2037,CC_1002,2023-08-06,2023-08-08,1009,404.4717677303627,COMPLETED,False,5519,4.265963670783464,Purchase at Macys
CC_TXN_2038,CC_1002,2023-09-21,2023-09-22,1039,51.219122552601235,COMPLETED,False,6575,1.7204826790173344,Purchase at Cash App
CC_TXN_2039,CC_1002,2023-04-06,2023-04-08,1015,45.28263121722223,COMPLETED,False,4118,4.48097814148711,Purchase at Disney+
CC_TXN_2040,CC_1002,2023-05-19,2023-05-21,1010,24.795062481137332,COMPLETED,False,5590,1.4706046301825961,Purchase at Nike
CC_TXN_2041,CC_1002,2023-06-12,2023-06-13,1034,1074.0912491693302,COMPLETED,False,5967,1.846090272341046,Purchase at Subway
CC_TXN_2042,CC_1002,2023-01-21,2023-01-23,1012,100.78048209676473,COMPLETED,False,8445,3.4484877246694206,Purchase at AMC Theaters
CC_TXN_2043,CC_1002,2023-06-22,2023-06-22,1024,71.21922553734211,COMPLETED,True,7176,2.1203287136334334,Purchase at United Health
CC_TXN_2044,CC_1002,2023-09-07,2023-09-07,1015,61.47814603499881,COMPLETED,False,4118,2.025161881525356,Purchase at Disney+
CC_TXN_2045,CC_1002,2023-10-08,2023-10-08,1007,44.00800473701803,COMPLETED,False,9432,3.5210211131838505,Purchase at Target
CC_TXN_2046,CC_1002,2023-04-09,2023-04-09,1031,64.23414676133028,COMPLETED,False,1496,3.356763433229531,Purchase at McDonalds
CC_TXN_2047,CC_1002,2023-02-05,2023-02-05,1022,62.86185724419943,COMPLETED,False,3078,1.882973385054497,Purchase at Walgreens
CC_TXN_2048,CC_1002,2023-09-17,2023-09-17,1002,13.768288624717448,COMPLETED,False,1846,1.6887788806342385,Purchase at Whole Foods
CC_TXN_2049,CC_1002,2023-05-04,2023-05-05,1007,72.12766628437963,COMPLETED,False,9432,4.443074471965211,Purchase at Target
CC_TXN_2050,CC_1002,2023-10-25,2023-10-27,1027,86.58789744760404,COMPLETED,False,5570,2.46090966639815,Purchase at Marriott
CC_TXN_2051,CC_1002,2023-04-24,2023-04-25,1009,48.97601971883021,COMPLETED,False,5519,3.778375846753575,Purchase at Macys
CC_TXN_2052,CC_1002,2023-02-26,2023-02-27,1021,95.7312626119392,COMPLETED,False,8062,4.019778249313018,Purchase at CVS
CC_TXN_2053,CC_1002,2023-11-02,2023-11-04,1032,57.038129905303144,COMPLETED,True,4905,3.796409803754014,Purchase at Starbucks
CC_TXN_2054,CC_1002,2023-12-23,2023-12-24,1037,98.09501999417012,COMPLETED,True,7508,3.4710958460660435,Purchase at PayPal
CC_TXN_2055,CC_1002,2023-09-03,2023-09-05,1024,41.54091971249302,COMPLETED,True,7176,2.5673667708670975,Purchase at United Health
CC_TXN_2056,CC_1002,2023-02-21,2023-02-23,1027,147.68122779242327,COMPLETED,False,5570,3.9829363224951164,Purchase at Marriott
CC_TXN_2057,CC_1002,2023-05-04,2023-05-04,1036,29.240573728012944,COMPLETED,False,6335,4.902559374980285,Purchase at Venmo
CC_TXN_2058,CC_1002,2023-02-13,2023-02-15,1007,23.482153776402928,COMPLETED,False,9432,1.9320941522486024,Purchase at Target
CC_TXN_2059,CC_1002,2023-09-27,2023-09-27,1022,133.56646983321298,COMPLETED,False,3078,4.356466960171398,Purchase at Walgreens
CC_TXN_2060,CC_1002,2023-04-13,2023-04-14,1004,31.331965567157212,COMPLETED,True,8151,1.2296795767277713,Purchase at Safeway
CC_TXN_2061,CC_1002,2023-01-23,2023-01-23,1007,32.08242589954353,COMPLETED,False,9432,2.952924014884185,Purchase at Target
CC_TXN_2062,CC_1002,2023-07-09,2023-07-11,1008,128.59886240113957,COMPLETED,False,5826,1.2000552080644442,Purchase at Best Buy
CC_TXN_2063,CC_1002,2023-02-24,2023-02-24,1039,90.63620737536989,COMPLETED,False,6575,1.9382545190245857,Purchase at Cash App
CC_TXN_2064,CC_1002,2023-10-02,2023-10-04,1019,505.2163950255211,COMPLETED,False,2183,1.9533932299075443,Purchase at Verizon
CC_TXN_2065,CC_1002,2023-10-16,2023-10-17,1012,86.39295028355825,COMPLETED,False,8445,3.22205590775127,Purchase at AMC Theaters
CC_TXN_2066,CC_1002,2023-05-25,2023-05-26,1008,20.53073486277313,COMPLETED,False,5826,4.772615118163314,Purchase at Best Buy
CC_TXN_2067,CC_1002,2023-01-28,2023-01-28,1030,229.3934281604795,COMPLETED,False,7212,1.5400809912601798,Purchase at Enterprise
CC_TXN_2068,CC_1002,2023-10-11,2023-10-13,1010,366.6449001460498,COMPLETED,False,5590,3.550388959947816,Purchase at Nike
CC_TXN_2069,CC_1002,2023-12-06,2023-12-07,1019,67.7469659843826,COMPLETED,False,2183,3.630510450790406,Purchase at Verizon
CC_TXN_2070,CC_1002,2023-09-05,2023-09-06,1007,86.3849383754488,COMPLETED,False,9432,3.369936916196735,Purchase at Target
CC_TXN_2071,CC_1002,2023-09-07,2023-09-09,1019,29.57866956024614,COMPLETED,False,2183,1.542432539341394,Purchase at Verizon
CC_TXN_2072,CC_1002,2023-02-25,2023-02-25,1026,195.38463313123617,COMPLETED,False,7233,3.6719204302469124,Purchase at United Airlines
CC_TXN_2073,CC_1002,2023-11-02,2023-11-02,1033,26.301637875317944,COMPLETED,False,4661,2.5453520358901507,Purchase at Chipotle
CC_TXN_2074,CC_1002,2023-03-14,2023-03-16,1028,18.13980941073458,COMPLETED,False,3150,3.1597768119088663,Purchase at Expedia
CC_TXN_2075,CC_1002,2023-08-20,2023-08-22,1011,163.71825483812458,COMPLETED,False,2224,2.675322085281071,Purchase at Netflix
CC_TXN_2076,CC_1002,2023-08-27,2023-08-29,1031,176.42014809002842,COMPLETED,False,1496,3.9939315675317677,Purchase at McDonalds
